pair_id,trial,bpm,phase,beat,beat_time_s,p1_tap_s,p2_tap_s,async_p1_ms,async_p2_ms,diff1,diff2,loop
33,3,150,silence,66,412.2374,412.2177,412.2476,-19.65,10.18,3.0,0,1
33,3,150,silence,67,412.6374,412.5711,412.581,-66.27,-56.36,3.0,0,1
33,3,150,silence,68,413.0374,412.9086,412.9366,-128.81,-100.78,3.0,0,1
33,3,150,silence,69,413.4374,413.2938,413.6018,-143.56,164.39,3.0,0,1
33,3,150,silence,70,413.8374,413.9954,413.9648,158.01,127.46,3.0,0,1
33,1,90,metronome,1,562.3041,,,,,3.0,-3.0,2
33,1,90,metronome,2,562.9707,562.8804,562.9208,-90.35,-49.92,3.0,-3.0,2
33,1,90,metronome,3,563.6374,563.531,563.5969,-106.35,-40.44,3.0,-3.0,2
33,1,90,metronome,4,564.3041,564.3006,564.2443,-3.44,-59.74,3.0,-3.0,2
33,1,90,metronome,5,564.9707,564.9782,564.9825,7.52,11.78,3.0,-3.0,2
33,1,90,metronome,6,565.6374,565.5846,565.6772,-52.82,39.82,3.0,-3.0,2
33,1,90,metronome,7,566.3041,566.2107,566.3109,-93.4,6.8,3.0,-3.0,2
33,1,90,metronome,8,566.9707,566.8887,566.9856,-82.03,14.88,3.0,-3.0,2
33,1,90,metronome,9,567.6374,567.5657,567.6467,-71.73,9.33,3.0,-3.0,2
33,1,90,metronome,10,568.3041,568.2453,568.2986,-58.76,-5.45,3.0,-3.0,2
33,1,90,silence,11,568.9707,568.9142,568.9451,-56.47,-25.65,3.0,-3.0,2
33,1,90,silence,12,569.6374,569.6259,569.6614,-11.45,23.98,3.0,-3.0,2
33,1,90,silence,13,570.3041,570.2758,570.3156,-28.26,11.51,3.0,-3.0,2
33,1,90,silence,14,570.9707,570.9566,570.9623,-14.11,-8.38,3.0,-3.0,2
33,1,90,silence,15,571.6374,571.5155,571.622,-121.85,-15.42,3.0,-3.0,2
33,1,90,silence,16,572.3041,572.172,572.2429,-132.01,-61.13,3.0,-3.0,2
33,1,90,silence,17,572.9707,572.8275,572.8395,-143.18,-131.2,3.0,-3.0,2
33,1,90,silence,18,573.6374,573.4481,573.4861,-189.32,-151.3,3.0,-3.0,2
33,1,90,silence,19,574.3041,574.0824,574.119,-221.65,-185.08,3.0,-3.0,2
33,1,90,silence,20,574.9707,574.6794,574.7078,-291.3,-262.88,3.0,-3.0,2
33,1,90,silence,21,575.6374,575.3874,575.3587,-250.02,-278.67,3.0,-3.0,2
33,1,90,silence,22,576.3041,576.5719,576.0322,267.88,-271.88,3.0,-3.0,2
33,1,90,silence,23,576.9707,577.2204,577.2304,249.71,259.69,3.0,-3.0,2
33,1,90,silence,24,577.6374,577.8313,577.841,193.9,203.6,3.0,-3.0,2
33,1,90,silence,25,578.3041,578.3708,578.4663,66.74,162.21,3.0,-3.0,2
33,1,90,silence,26,578.9707,579.0294,579.0836,58.65,112.89,3.0,-3.0,2
33,1,90,silence,27,579.6374,579.6697,579.6901,32.3,52.7,3.0,-3.0,2
33,1,90,silence,28,580.3041,580.2608,580.253,-43.27,-51.04,3.0,-3.0,2
33,1,90,silence,29,580.9707,580.9529,580.8884,-17.81,-82.37,3.0,-3.0,2
33,1,90,silence,30,581.6374,581.4869,581.5616,-150.5,-75.81,3.0,-3.0,2
33,1,90,silence,31,582.3041,582.1322,582.0882,-171.82,-215.88,3.0,-3.0,2
33,1,90,silence,32,582.9707,583.2671,582.7663,296.4,-204.43,3.0,-3.0,2
